x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,class
1.000000,0.853862,0.269311,0.000000,0.173278,0.162839,0.091858,0.077244,0.081420,0.081420,0.068894,0.064718,0.077244,0.079332,0.073069,0.068894,0.077244,0.079332,0.075157,0.079332,0.089770,0.100209,0.104384,0.104384,0.114823,0.135699,0.148225,0.156576,0.181628,0.212944,0.233820,0.242171,0.281837,0.311065,0.325678,0.334029,0.356994,0.354906,0.334029,0.300626,0.267223,0.237996,0.192067,0.160752,0.141962,0.133612,0.114823,0.108559,0.106472,0.112735,0.104384,0.098121,0.106472,0.116910,0.110647,0.106472,0.116910,0.129436,0.127349,0.121086,0.135699,0.141962,0.131524,0.125261,0.131524,0.129436,0.118998,0.114823,0.121086,0.121086,0.116910,0.106472,0.110647,0.116910,0.110647,0.102296,0.102296,0.108559,0.104384,0.093946,0.102296,0.110647,0.102296,0.098121,0.106472,0.110647,0.114823,0.121086,0.152401,0.171190,0.183716,0.215031,0.252610,0.258873,0.244259,0.215031,0.164927,0.125261,0.093946,0.083507,0.096033,0.093946,0.085595,0.075157,0.087683,0.098121,0.096033,0.087683,0.073069,0.185804,0.588727,0.970772,0.864301,0.260960,0.041754,0.181628,0.158664,0.108559,0.108559,0.091858,0.093946,0.098121,0.081420,0.085595,0.091858,0.093946,0.085595,0.085595,0.087683,0.100209,0.096033,0.093946,0.108559,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.849490,0.298469,0.099490,0.260204,0.341837,0.354592,0.362245,0.362245,0.359694,0.367347,0.377551,0.377551,0.387755,0.390306,0.395408,0.413265,0.423469,0.436224,0.438776,0.461735,0.459184,0.479592,0.497449,0.494898,0.505102,0.522959,0.517857,0.525510,0.500000,0.522959,0.497449,0.482143,0.441327,0.418367,0.403061,0.387755,0.377551,0.372449,0.367347,0.346939,0.336735,0.346939,0.357143,0.346939,0.346939,0.336735,0.349490,0.349490,0.331633,0.329082,0.339286,0.323980,0.323980,0.323980,0.336735,0.341837,0.346939,0.354592,0.362245,0.367347,0.354592,0.352041,0.339286,0.321429,0.326531,0.321429,0.329082,0.311224,0.285714,0.265306,0.265306,0.255102,0.280612,0.278061,0.257653,0.260204,0.237245,0.262755,0.459184,0.795918,0.877551,0.471939,0.000000,0.040816,0.158163,0.206633,0.229592,0.227041,0.232143,0.232143,0.237245,0.247449,0.244898,0.237245,0.247449,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.748954,0.146444,0.171548,0.171548,0.167364,0.154812,0.188285,0.171548,0.196653,0.171548,0.184100,0.175732,0.179916,0.167364,0.196653,0.171548,0.179916,0.150628,0.171548,0.154812,0.158996,0.129707,0.154812,0.129707,0.146444,0.121339,0.138075,0.125523,0.133891,0.100418,0.129707,0.071130,0.075314,0.041841,0.071130,0.046025,0.062762,0.046025,0.066946,0.054393,0.087866,0.062762,0.062762,0.054393,0.079498,0.079498,0.108787,0.096234,0.121339,0.092050,0.100418,0.096234,0.133891,0.108787,0.138075,0.100418,0.138075,0.117155,0.129707,0.117155,0.146444,0.112971,0.138075,0.129707,0.133891,0.121339,0.129707,0.108787,0.138075,0.112971,0.142259,0.108787,0.158996,0.125523,0.133891,0.121339,0.146444,0.125523,0.146444,0.112971,0.154812,0.100418,0.146444,0.133891,0.158996,0.129707,0.158996,0.146444,0.167364,0.129707,0.158996,0.129707,0.192469,0.175732,0.200837,0.205021,0.251046,0.263598,0.317992,0.242678,0.217573,0.200837,0.175732,0.112971,0.125523,0.112971,0.138075,0.133891,0.175732,0.154812,0.083682,0.234310,0.702929,0.271967,0.000000,0.158996,0.175732,0.158996,0.163180,0.163180,0.196653,0.171548,0.213389,0.192469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.953333,0.620000,0.293333,0.000000,0.090000,0.130000,0.220000,0.240000,0.256667,0.240000,0.266667,0.243333,0.253333,0.230000,0.253333,0.230000,0.243333,0.230000,0.236667,0.223333,0.243333,0.230000,0.236667,0.236667,0.250000,0.230000,0.253333,0.243333,0.273333,0.260000,0.283333,0.276667,0.290000,0.303333,0.316667,0.320000,0.343333,0.346667,0.356667,0.356667,0.383333,0.370000,0.390000,0.390000,0.386667,0.383333,0.390000,0.376667,0.380000,0.370000,0.380000,0.366667,0.380000,0.360000,0.366667,0.340000,0.353333,0.330000,0.333333,0.326667,0.326667,0.310000,0.316667,0.306667,0.323333,0.313333,0.326667,0.323333,0.340000,0.330000,0.333333,0.340000,0.353333,0.346667,0.360000,0.340000,0.366667,0.356667,0.366667,0.356667,0.376667,0.360000,0.370000,0.373333,0.383333,0.376667,0.390000,0.386667,0.413333,0.416667,0.430000,0.463333,0.500000,0.510000,0.536667,0.553333,0.543333,0.460000,0.396667,0.336667,0.356667,0.353333,0.366667,0.350000,0.373333,0.360000,0.370000,0.363333,0.370000,0.360000,0.383333,0.356667,0.370000,0.483333,0.726667,0.756667,0.836667,0.886667,0.953333,0.946667,0.686667,0.366667,0.073333,0.050000,0.150000,0.210000,0.273333,0.266667,0.276667,0.253333,0.283333,0.266667,0.273333,0.243333,0.260000,0.240000,0.253333,0.243333,0.260000,0.236667,0.253333,0.250000,0.260000,0.250000,0.276667,0.263333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.878929,0.431898,0.000000,0.179278,0.192084,0.142026,0.123399,0.125728,0.133877,0.138533,0.136205,0.144354,0.154831,0.152503,0.149010,0.158324,0.175786,0.175786,0.176950,0.186263,0.211874,0.231665,0.246799,0.264261,0.294529,0.306170,0.303842,0.299185,0.300349,0.282887,0.246799,0.216531,0.196740,0.165309,0.137369,0.129220,0.129220,0.123399,0.121071,0.117579,0.119907,0.122235,0.118743,0.115250,0.124563,0.125728,0.117579,0.119907,0.131548,0.121071,0.115250,0.122235,0.124563,0.118743,0.111758,0.105937,0.112922,0.109430,0.107101,0.108265,0.115250,0.112922,0.111758,0.111758,0.109430,0.108265,0.107101,0.108265,0.135041,0.142026,0.132712,0.130384,0.146682,0.152503,0.149010,0.146682,0.143190,0.135041,0.118743,0.107101,0.104773,0.104773,0.101281,0.102445,0.110594,0.114086,0.152503,0.332945,0.656577,0.934808,0.885914,0.450524,0.003492,0.121071,0.180442,0.121071,0.117579,0.118743,0.117579,0.112922,0.123399,0.129220,0.128056,0.132712,0.147846,0.147846,0.149010,0.157159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.765152,0.282828,0.053030,0.068182,0.058081,0.020202,0.010101,0.017677,0.007576,0.000000,0.010101,0.017677,0.012626,0.015152,0.022727,0.020202,0.025253,0.032828,0.037879,0.035354,0.053030,0.042929,0.060606,0.063131,0.058081,0.058081,0.070707,0.068182,0.055556,0.058081,0.073232,0.098485,0.101010,0.098485,0.098485,0.101010,0.088384,0.078283,0.088384,0.085859,0.078283,0.083333,0.090909,0.088384,0.085859,0.090909,0.093434,0.098485,0.098485,0.093434,0.090909,0.095960,0.088384,0.083333,0.085859,0.095960,0.090909,0.108586,0.123737,0.146465,0.166667,0.176768,0.164141,0.166667,0.136364,0.101010,0.083333,0.063131,0.055556,0.050505,0.053030,0.058081,0.045455,0.035354,0.154040,0.482323,0.873737,0.891414,0.474747,0.126263,0.050505,0.073232,0.035354,0.020202,0.017677,0.010101,0.007576,0.022727,0.022727,0.012626,0.002525,0.027778,0.032828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.991453,0.792023,0.635328,0.364672,0.273504,0.148148,0.094017,0.059829,0.037037,0.034188,0.039886,0.045584,0.056980,0.056980,0.065527,0.056980,0.054131,0.054131,0.056980,0.059829,0.048433,0.062678,0.059829,0.059829,0.082621,0.102564,0.116809,0.133903,0.168091,0.196581,0.210826,0.222222,0.239316,0.236467,0.205128,0.207977,0.179487,0.165242,0.170940,0.170940,0.170940,0.170940,0.173789,0.176638,0.179487,0.173789,0.165242,0.168091,0.165242,0.162393,0.159544,0.150997,0.153846,0.153846,0.162393,0.162393,0.168091,0.185185,0.193732,0.219373,0.242165,0.253561,0.270655,0.239316,0.210826,0.136752,0.099715,0.085470,0.074074,0.085470,0.079772,0.091168,0.116809,0.119658,0.128205,0.122507,0.219373,0.495726,0.843305,1.000000,0.797721,0.626781,0.393162,0.242165,0.122507,0.039886,0.025641,0.000000,0.011396,0.005698,0.022792,0.014245,0.037037,0.034188,0.039886,0.037037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.852255,0.402799,0.127527,0.223950,0.205288,0.200622,0.206843,0.175739,0.200622,0.135303,0.161742,0.188180,0.172628,0.167963,0.160187,0.177294,0.124417,0.192846,0.107309,0.197512,0.197512,0.172628,0.177294,0.191291,0.199067,0.253499,0.259720,0.293935,0.255054,0.335925,0.317263,0.331260,0.405910,0.371695,0.346812,0.362364,0.387247,0.356143,0.290824,0.337481,0.318818,0.320373,0.314152,0.349922,0.342146,0.360809,0.360809,0.384137,0.360809,0.382582,0.393468,0.382582,0.401244,0.387247,0.384137,0.405910,0.396579,0.405910,0.390358,0.391913,0.337481,0.365474,0.349922,0.362364,0.343701,0.334370,0.329705,0.292379,0.292379,0.292379,0.275272,0.272162,0.270607,0.283048,0.264386,0.250389,0.236392,0.233281,0.211509,0.217729,0.175739,0.138414,0.150855,0.155521,0.172628,0.101089,0.141524,0.085537,0.097978,0.264386,0.642302,0.838258,0.586314,0.093313,0.000000,0.136858,0.121306,0.094868,0.105754,0.097978,0.130638,0.055988,0.104199,0.069984,0.107309,0.116641,0.080871,0.087092,0.096423,0.104199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.884956,0.323894,0.000000,0.088496,0.081416,0.090265,0.049558,0.076106,0.056637,0.088496,0.069027,0.095575,0.074336,0.095575,0.088496,0.053097,0.079646,0.109735,0.097345,0.143363,0.070796,0.120354,0.130973,0.136283,0.139823,0.192920,0.155752,0.189381,0.221239,0.256637,0.247788,0.261947,0.313274,0.316814,0.307965,0.330973,0.270796,0.284956,0.240708,0.228319,0.237168,0.200000,0.139823,0.168142,0.152212,0.120354,0.157522,0.116814,0.107965,0.145133,0.127434,0.136283,0.120354,0.138053,0.143363,0.157522,0.148673,0.153982,0.130973,0.178761,0.153982,0.184071,0.125664,0.184071,0.146903,0.145133,0.116814,0.148673,0.159292,0.138053,0.107965,0.099115,0.129204,0.100885,0.122124,0.132743,0.122124,0.115044,0.109735,0.109735,0.106195,0.150442,0.095575,0.143363,0.099115,0.145133,0.145133,0.127434,0.093805,0.138053,0.148673,0.139823,0.118584,0.161062,0.180531,0.242478,0.247788,0.284956,0.267257,0.283186,0.176991,0.185841,0.127434,0.180531,0.104425,0.157522,0.107965,0.086726,0.313274,0.831858,0.978761,0.791150,0.132743,0.116814,0.150442,0.113274,0.100885,0.122124,0.111504,0.106195,0.109735,0.086726,0.090265,0.111504,0.118584,0.123894,0.136283,0.145133,0.138053,0.148673,0.161062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.553816,0.211350,0.227006,0.152642,0.056751,0.060665,0.111546,0.187867,0.266145,0.313112,0.326810,0.328767,0.340509,0.350294,0.350294,0.350294,0.356164,0.365949,0.365949,0.362035,0.363992,0.373777,0.377691,0.375734,0.381605,0.395303,0.399217,0.399217,0.409002,0.422701,0.424658,0.434442,0.440313,0.452055,0.465753,0.471624,0.487280,0.500978,0.512720,0.516634,0.526419,0.536204,0.532290,0.522505,0.502935,0.493151,0.469667,0.436399,0.409002,0.393346,0.377691,0.356164,0.352250,0.356164,0.350294,0.344423,0.346380,0.358121,0.358121,0.354207,0.363992,0.367906,0.367906,0.356164,0.346380,0.358121,0.352250,0.340509,0.338552,0.346380,0.334638,0.328767,0.326810,0.326810,0.324853,0.318982,0.313112,0.322896,0.318982,0.311155,0.311155,0.320939,0.315068,0.311155,0.311155,0.318982,0.318982,0.317025,0.324853,0.342466,0.346380,0.354207,0.379648,0.393346,0.383562,0.362035,0.348337,0.334638,0.317025,0.299413,0.297456,0.303327,0.301370,0.293542,0.297456,0.301370,0.301370,0.295499,0.279843,0.223092,0.250489,0.606654,0.984344,0.757339,0.293542,0.230920,0.160470,0.021526,0.000000,0.084149,0.193738,0.258317,0.281800,0.289628,0.299413,0.311155,0.313112,0.307241,0.315068,0.322896,0.330724,0.328767,0.336595,0.348337,0.352250,0.354207,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
