x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,class
0.942675,0.929936,0.487261,0.000000,0.041401,0.101911,0.140127,0.213376,0.191083,0.178344,0.213376,0.226115,0.203822,0.226115,0.222930,0.210191,0.213376,0.219745,0.242038,0.232484,0.277070,0.292994,0.280255,0.305732,0.305732,0.299363,0.308917,0.347134,0.356688,0.363057,0.372611,0.394904,0.391720,0.385350,0.372611,0.375796,0.353503,0.353503,0.343949,0.337580,0.328025,0.312102,0.283439,0.312102,0.296178,0.308917,0.302548,0.337580,0.312102,0.331210,0.353503,0.347134,0.321656,0.286624,0.277070,0.267516,0.280255,0.270701,0.267516,0.299363,0.305732,0.286624,0.273885,0.261146,0.270701,0.273885,0.248408,0.267516,0.296178,0.308917,0.308917,0.296178,0.328025,0.484076,0.633758,0.837580,1.000000,0.952229,0.474522,0.136943,0.114650,0.175159,0.207006,0.216561,0.210191,0.219745,0.242038,0.261146,0.242038,0.248408,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.975655,0.919476,0.696629,0.509363,0.284644,0.108614,0.005618,0.000000,0.011236,0.031835,0.073034,0.104869,0.121723,0.149813,0.161049,0.164794,0.161049,0.153558,0.149813,0.144195,0.140449,0.132959,0.134831,0.129213,0.123596,0.129213,0.127341,0.138577,0.144195,0.153558,0.166667,0.187266,0.207865,0.220974,0.237828,0.258427,0.277154,0.292135,0.308989,0.320225,0.329588,0.337079,0.340824,0.350187,0.344569,0.338951,0.337079,0.329588,0.322097,0.312734,0.314607,0.322097,0.325843,0.322097,0.331461,0.337079,0.342697,0.346442,0.337079,0.340824,0.348315,0.340824,0.314607,0.286517,0.262172,0.254682,0.249064,0.252809,0.250936,0.254682,0.260300,0.260300,0.256554,0.264045,0.265918,0.265918,0.271536,0.273408,0.271536,0.279026,0.282772,0.277154,0.265918,0.260300,0.337079,0.492509,0.602996,0.749064,0.913858,1.000000,0.988764,0.846442,0.651685,0.470037,0.237828,0.086142,0.011236,0.007491,0.024345,0.037453,0.089888,0.114232,0.136704,0.164794,0.172285,0.174157,0.176030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.980322,0.930233,0.538462,0.364937,0.338104,0.307692,0.250447,0.225403,0.186047,0.148479,0.121646,0.107335,0.091234,0.103757,0.080501,0.096601,0.076923,0.076923,0.069767,0.075134,0.064401,0.067979,0.050089,0.048301,0.028623,0.032200,0.012522,0.012522,0.010733,0.010733,0.000000,0.023256,0.017889,0.044723,0.050089,0.078712,0.096601,0.134168,0.143113,0.169946,0.162791,0.184258,0.173524,0.186047,0.173524,0.184258,0.173524,0.178891,0.173524,0.184258,0.166369,0.182469,0.164580,0.180680,0.166369,0.175313,0.173524,0.175313,0.175313,0.186047,0.177102,0.193202,0.171735,0.191413,0.175313,0.187835,0.180680,0.200358,0.203936,0.207513,0.200358,0.211091,0.202147,0.216458,0.200358,0.207513,0.175313,0.184258,0.171735,0.184258,0.166369,0.182469,0.175313,0.184258,0.180680,0.218247,0.336315,0.449016,0.608229,0.885510,1.000000,0.769231,0.386404,0.338104,0.311270,0.277281,0.225403,0.203936,0.166369,0.148479,0.118068,0.116279,0.101968,0.107335,0.093023,0.101968,0.085868,0.096601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.594340,0.003145,0.084906,0.078616,0.062893,0.078616,0.050314,0.062893,0.047170,0.066038,0.050314,0.062893,0.047170,0.053459,0.050314,0.062893,0.053459,0.066038,0.053459,0.075472,0.056604,0.059748,0.053459,0.059748,0.056604,0.062893,0.056604,0.059748,0.050314,0.066038,0.050314,0.069182,0.072327,0.094340,0.103774,0.132075,0.135220,0.150943,0.144654,0.147799,0.141509,0.157233,0.138365,0.147799,0.138365,0.144654,0.135220,0.141509,0.125786,0.135220,0.119497,0.135220,0.122642,0.122642,0.106918,0.119497,0.106918,0.110063,0.100629,0.119497,0.113208,0.116352,0.113208,0.125786,0.135220,0.147799,0.163522,0.194969,0.185535,0.201258,0.198113,0.191824,0.191824,0.204403,0.185535,0.157233,0.110063,0.119497,0.106918,0.103774,0.088050,0.116352,0.100629,0.100629,0.047170,0.000000,0.006289,0.314465,0.808176,0.858491,0.147799,0.009434,0.059748,0.078616,0.075472,0.081761,0.062893,0.069182,0.062893,0.075472,0.059748,0.066038,0.056604,0.069182,0.053459,0.072327,0.066038,0.062893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.957317,0.609756,0.338415,0.320122,0.350610,0.335366,0.323171,0.323171,0.320122,0.320122,0.320122,0.326219,0.329268,0.326219,0.329268,0.338415,0.332317,0.344512,0.347561,0.347561,0.356707,0.371951,0.371951,0.381098,0.390244,0.399390,0.402439,0.429878,0.435976,0.451219,0.457317,0.463415,0.478659,0.484756,0.484756,0.475610,0.460366,0.445122,0.429878,0.408537,0.387195,0.381098,0.371951,0.365854,0.359756,0.353659,0.347561,0.359756,0.353659,0.362805,0.350610,0.356707,0.341463,0.347561,0.350610,0.344512,0.344512,0.341463,0.335366,0.335366,0.338415,0.338415,0.335366,0.329268,0.329268,0.329268,0.326219,0.320122,0.326219,0.329268,0.329268,0.326219,0.326219,0.326219,0.326219,0.329268,0.329268,0.329268,0.323171,0.326219,0.323171,0.320122,0.320122,0.326219,0.323171,0.326219,0.323171,0.332317,0.329268,0.329268,0.329268,0.326219,0.326219,0.326219,0.326219,0.329268,0.326219,0.329268,0.335366,0.356707,0.399390,0.472561,0.530488,0.487805,0.323171,0.042683,0.000000,0.051829,0.060976,0.079268,0.100610,0.094512,0.076220,0.109756,0.222561,0.347561,0.375000,0.384146,0.408537,0.429878,0.451219,0.469512,0.493902,0.506098,0.515244,0.530488,0.533537,0.536585,0.542683,0.551829,0.557927,0.560976,0.582317,0.603659,0.631098,0.661585,0.685976,0.722561,0.746951,0.762195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.858209,0.496269,0.358209,0.358209,0.320896,0.343284,0.365672,0.361940,0.335821,0.380597,0.384328,0.347015,0.380597,0.388060,0.380597,0.395522,0.399254,0.421642,0.421642,0.440298,0.440298,0.458955,0.458955,0.455224,0.455224,0.503731,0.500000,0.496269,0.526119,0.511194,0.481343,0.507463,0.503731,0.466418,0.432836,0.447761,0.391791,0.369403,0.350746,0.347015,0.320896,0.343284,0.376866,0.410448,0.395522,0.376866,0.373134,0.347015,0.291045,0.268657,0.235075,0.164179,0.145522,0.167910,0.111940,0.063433,0.078358,0.093284,0.048507,0.078358,0.063433,0.070896,0.108209,0.115672,0.115672,0.119403,0.111940,0.152985,0.123134,0.123134,0.055970,0.000000,0.074627,0.167910,0.197761,0.425373,0.802239,0.694030,0.294776,0.175373,0.179104,0.197761,0.160448,0.167910,0.182836,0.194030,0.190299,0.182836,0.182836,0.194030,0.190299,0.190299,0.190299,0.197761,0.190299,0.186567,0.205224,0.220149,0.201493,0.242537,0.261194,0.257463,0.238806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.972509,0.841924,0.453608,0.192440,0.089347,0.085911,0.044674,0.030928,0.006873,0.000000,0.003436,0.006873,0.013746,0.024055,0.003436,0.027491,0.013746,0.030928,0.027491,0.030928,0.027491,0.034364,0.030928,0.048110,0.034364,0.048110,0.061856,0.103093,0.113402,0.140893,0.134021,0.154639,0.140893,0.144330,0.137457,0.164948,0.140893,0.147766,0.140893,0.154639,0.130584,0.123711,0.103093,0.120275,0.120275,0.137457,0.130584,0.161512,0.144330,0.151203,0.147766,0.164948,0.154639,0.171821,0.158076,0.175258,0.154639,0.164948,0.140893,0.137457,0.130584,0.140893,0.144330,0.171821,0.158076,0.175258,0.164948,0.178694,0.171821,0.178694,0.171821,0.189003,0.178694,0.192440,0.178694,0.175258,0.164948,0.168385,0.154639,0.168385,0.144330,0.158076,0.154639,0.178694,0.161512,0.271478,0.477663,0.711340,0.948454,1.000000,0.793814,0.408935,0.237113,0.151203,0.130584,0.106529,0.089347,0.075601,0.061856,0.054983,0.048110,0.048110,0.037801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.880435,0.521739,0.192029,0.090580,0.061594,0.068841,0.036232,0.047101,0.021739,0.039855,0.028986,0.021739,0.003623,0.018116,0.021739,0.036232,0.021739,0.043478,0.021739,0.021739,0.021739,0.039855,0.018116,0.043478,0.028986,0.072464,0.090580,0.126812,0.126812,0.152174,0.144928,0.170290,0.166667,0.181159,0.170290,0.152174,0.126812,0.141304,0.130435,0.141304,0.126812,0.141304,0.119565,0.152174,0.141304,0.177536,0.163043,0.181159,0.173913,0.192029,0.170290,0.173913,0.144928,0.152174,0.115942,0.134058,0.112319,0.119565,0.108696,0.123188,0.119565,0.144928,0.141304,0.159420,0.152174,0.173913,0.159420,0.184783,0.163043,0.177536,0.144928,0.170290,0.340580,0.630435,0.873188,0.894928,0.677536,0.275362,0.134058,0.076087,0.050725,0.054348,0.018116,0.028986,0.018116,0.032609,0.000000,0.010870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.943878,0.793367,0.206633,0.000000,0.130102,0.244898,0.255102,0.275510,0.267857,0.272959,0.278061,0.290816,0.283163,0.283163,0.283163,0.306122,0.316327,0.344388,0.336735,0.359694,0.364796,0.372449,0.395408,0.433673,0.441327,0.451531,0.454082,0.477041,0.474490,0.479592,0.471939,0.443878,0.428571,0.403061,0.377551,0.357143,0.346939,0.329082,0.326531,0.293367,0.290816,0.313776,0.298469,0.295918,0.293367,0.311224,0.293367,0.280612,0.321429,0.329082,0.321429,0.311224,0.331633,0.313776,0.334184,0.346939,0.339286,0.339286,0.313776,0.344388,0.321429,0.316327,0.313776,0.311224,0.329082,0.311224,0.275510,0.272959,0.272959,0.265306,0.272959,0.280612,0.285714,0.260204,0.244898,0.367347,0.706633,1.000000,0.757653,0.112245,0.051020,0.165816,0.247449,0.272959,0.270408,0.278061,0.278061,0.280612,0.278061,0.290816,0.290816,0.306122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.822222,0.403175,0.114286,0.060317,0.044444,0.044444,0.006349,0.028571,0.009524,0.025397,0.000000,0.025397,0.012698,0.034921,0.015873,0.041270,0.025397,0.050794,0.028571,0.063492,0.053968,0.069841,0.069841,0.104762,0.117460,0.146032,0.152381,0.177778,0.180952,0.212698,0.219048,0.250794,0.231746,0.260317,0.231746,0.231746,0.174603,0.168254,0.120635,0.107937,0.082540,0.079365,0.053968,0.066667,0.044444,0.050794,0.047619,0.063492,0.038095,0.053968,0.044444,0.069841,0.057143,0.073016,0.044444,0.063492,0.047619,0.063492,0.050794,0.060317,0.041270,0.050794,0.022222,0.041270,0.034921,0.044444,0.028571,0.044444,0.012698,0.047619,0.028571,0.038095,0.025397,0.034921,0.022222,0.034921,0.012698,0.038095,0.025397,0.038095,0.022222,0.041270,0.022222,0.047619,0.031746,0.066667,0.069841,0.095238,0.088889,0.107937,0.095238,0.107937,0.066667,0.082540,0.053968,0.044444,0.028571,0.028571,0.006349,0.031746,0.006349,0.038095,0.019048,0.060317,0.057143,0.098413,0.142857,0.320635,0.526984,0.758730,0.933333,0.774603,0.371429,0.155556,0.076190,0.079365,0.038095,0.034921,0.025397,0.031746,0.012698,0.034921,0.015873,0.031746,0.015873,0.028571,0.012698,0.041270,0.022222,0.044444,0.038095,0.063492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
