x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,class
1.000000,0.810127,0.182278,0.086076,0.207595,0.275949,0.270886,0.293671,0.303797,0.313924,0.308861,0.324051,0.311392,0.321519,0.329114,0.354430,0.346835,0.362025,0.359494,0.387342,0.402532,0.422785,0.440506,0.468354,0.473418,0.483544,0.481013,0.481013,0.473418,0.478481,0.445570,0.425316,0.379747,0.377215,0.346835,0.349367,0.321519,0.313924,0.293671,0.326582,0.306329,0.301266,0.291139,0.303797,0.291139,0.311392,0.311392,0.313924,0.313924,0.308861,0.291139,0.303797,0.303797,0.321519,0.308861,0.291139,0.288608,0.316456,0.286076,0.311392,0.296203,0.278481,0.268354,0.268354,0.253165,0.263291,0.222785,0.240506,0.222785,0.230380,0.232911,0.258228,0.255696,0.250633,0.217722,0.334177,0.625316,0.967089,0.718987,0.116456,0.000000,0.108861,0.187342,0.202532,0.210127,0.215190,0.200000,0.212658,0.197468,0.215190,0.210127,0.215190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.745763,0.237288,0.019774,0.067797,0.050847,0.000000,0.000000,0.016949,0.002825,0.000000,0.000000,0.019774,0.014124,0.005650,0.011299,0.028249,0.019774,0.019774,0.019774,0.036723,0.048023,0.033898,0.036723,0.064972,0.067797,0.070621,0.064972,0.059322,0.070621,0.059322,0.059322,0.087571,0.101695,0.101695,0.101695,0.121469,0.104520,0.093220,0.096045,0.098870,0.096045,0.084746,0.087571,0.101695,0.101695,0.087571,0.096045,0.101695,0.101695,0.101695,0.104520,0.101695,0.110169,0.101695,0.104520,0.107345,0.104520,0.107345,0.121469,0.158192,0.169492,0.183616,0.211864,0.206215,0.189266,0.158192,0.124294,0.104520,0.084746,0.062147,0.053672,0.059322,0.064972,0.042373,0.031073,0.135593,0.440678,0.855932,0.974576,0.539548,0.118644,0.025424,0.056497,0.050847,0.025424,0.011299,0.005650,0.008475,0.016949,0.002825,0.016949,0.022599,0.025424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.979798,0.790404,0.214646,0.068182,0.154040,0.126263,0.181818,0.065657,0.136364,0.133838,0.121212,0.088384,0.146465,0.156566,0.189394,0.143939,0.159091,0.136364,0.154040,0.232323,0.174242,0.179293,0.247475,0.295455,0.219697,0.237374,0.287879,0.255051,0.287879,0.290404,0.244949,0.232323,0.219697,0.169192,0.090909,0.113636,0.085859,0.108586,0.098485,0.085859,0.078283,0.050505,0.095960,0.090909,0.121212,0.090909,0.103535,0.093434,0.080808,0.088384,0.111111,0.108586,0.080808,0.106061,0.075758,0.108586,0.085859,0.063131,0.060606,0.166667,0.136364,0.179293,0.227273,0.224747,0.229798,0.194444,0.138889,0.015152,0.080808,0.042929,0.058081,0.022727,0.085859,0.060606,0.032828,0.095960,0.075758,0.121212,0.250000,0.664141,1.000000,0.477273,0.083333,0.106061,0.194444,0.065657,0.000000,0.047980,0.073232,0.083333,0.098485,0.090909,0.106061,0.113636,0.156566,0.181818,0.095960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.603734,0.024896,0.047718,0.101660,0.082988,0.070539,0.058091,0.051867,0.056017,0.047718,0.053942,0.043568,0.049793,0.053942,0.058091,0.060166,0.066390,0.066390,0.082988,0.089212,0.105809,0.114108,0.134855,0.149378,0.178423,0.197095,0.217842,0.228216,0.248963,0.257261,0.269710,0.257261,0.257261,0.228216,0.211618,0.178423,0.157676,0.134855,0.126556,0.107884,0.112033,0.101660,0.107884,0.101660,0.114108,0.103734,0.116183,0.112033,0.124481,0.116183,0.124481,0.112033,0.128631,0.126556,0.128631,0.118257,0.126556,0.109959,0.114108,0.109959,0.118257,0.105809,0.112033,0.097510,0.099585,0.087137,0.091286,0.091286,0.095436,0.085062,0.089212,0.085062,0.089212,0.078838,0.089212,0.093361,0.112033,0.109959,0.124481,0.120332,0.128631,0.122407,0.114108,0.105809,0.116183,0.099585,0.091286,0.076763,0.078838,0.060166,0.066390,0.047718,0.062241,0.060166,0.064315,0.058091,0.064315,0.058091,0.010373,0.020747,0.180498,0.570539,0.912863,0.800830,0.230290,0.000000,0.056017,0.085062,0.078838,0.076763,0.062241,0.045643,0.049793,0.049793,0.051867,0.043568,0.056017,0.047718,0.053942,0.058091,0.060166,0.058091,0.068465,0.066390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.965774,0.827381,0.255952,0.050595,0.270833,0.300595,0.309524,0.319940,0.313988,0.318452,0.328869,0.330357,0.327381,0.334821,0.340774,0.340774,0.343750,0.351190,0.357143,0.354167,0.355655,0.363095,0.376488,0.376488,0.379464,0.382440,0.395833,0.398810,0.398810,0.400298,0.401786,0.403274,0.398810,0.404762,0.413690,0.409226,0.419643,0.431548,0.437500,0.427083,0.407738,0.392857,0.385417,0.367560,0.349702,0.351190,0.349702,0.337798,0.334821,0.339286,0.337798,0.337798,0.340774,0.343750,0.354167,0.352679,0.355655,0.363095,0.369048,0.364583,0.364583,0.366071,0.369048,0.363095,0.355655,0.355655,0.351190,0.342262,0.339286,0.343750,0.337798,0.331845,0.330357,0.333333,0.334821,0.325893,0.321429,0.328869,0.327381,0.321429,0.321429,0.325893,0.324405,0.319940,0.316964,0.319940,0.325893,0.315476,0.312500,0.319940,0.322917,0.319940,0.312500,0.319940,0.322917,0.318452,0.319940,0.324405,0.328869,0.336310,0.346726,0.349702,0.345238,0.334821,0.334821,0.337798,0.337798,0.322917,0.322917,0.333333,0.345238,0.377976,0.541667,0.886905,1.000000,0.528274,0.000000,0.209821,0.306548,0.299107,0.306548,0.306548,0.306548,0.309524,0.311012,0.315476,0.316964,0.315476,0.319940,0.330357,0.340774,0.340774,0.342262,0.351190,0.357143,0.355655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.783673,0.142857,0.004082,0.077551,0.093878,0.081633,0.036735,0.020408,0.040816,0.057143,0.053061,0.036735,0.057143,0.085714,0.077551,0.065306,0.073469,0.081633,0.073469,0.069388,0.073469,0.102041,0.097959,0.093878,0.081633,0.130612,0.167347,0.097959,0.016327,0.048980,0.077551,0.089796,0.122449,0.159184,0.159184,0.142857,0.146939,0.159184,0.122449,0.097959,0.126531,0.126531,0.097959,0.073469,0.081633,0.106122,0.040816,0.028571,0.053061,0.069388,0.061224,0.044898,0.061224,0.073469,0.085714,0.110204,0.097959,0.114286,0.142857,0.097959,0.093878,0.130612,0.053061,0.012245,0.004082,0.020408,0.016327,0.016327,0.036735,0.048980,0.016327,0.000000,0.187755,0.591837,0.991837,0.673469,0.085714,0.093878,0.142857,0.077551,0.061224,0.073469,0.044898,0.040816,0.069388,0.089796,0.102041,0.061224,0.040816,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
0.959596,0.702020,0.515152,0.333333,0.000000,0.050505,0.161616,0.166667,0.191919,0.171717,0.186869,0.176768,0.202020,0.181818,0.181818,0.186869,0.217172,0.222222,0.237374,0.227273,0.262626,0.267677,0.303030,0.308081,0.358586,0.368687,0.398990,0.464646,0.515152,0.520202,0.505050,0.459596,0.409091,0.313131,0.287879,0.232323,0.227273,0.217172,0.196970,0.202020,0.171717,0.156566,0.202020,0.186869,0.227273,0.227273,0.242424,0.242424,0.186869,0.111111,0.176768,0.171717,0.207071,0.191919,0.222222,0.191919,0.222222,0.196970,0.191919,0.191919,0.247475,0.247475,0.272727,0.303030,0.303030,0.252525,0.272727,0.237374,0.232323,0.232323,0.242424,0.196970,0.181818,0.196970,0.227273,0.186869,0.222222,0.227273,0.217172,0.212121,0.202020,0.166667,0.191919,0.207071,0.232323,0.338384,0.479798,0.621212,0.651515,0.419192,0.464646,0.707071,0.959596,1.000000,0.712121,0.469697,0.292929,0.070707,0.025253,0.065657,0.161616,0.191919,0.207071,0.237374,0.267677,0.217172,0.262626,0.333333,0.333333,0.287879,0.333333,0.373737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.922865,0.330579,0.000000,0.082645,0.104683,0.071625,0.074380,0.057851,0.074380,0.063361,0.068871,0.052342,0.049587,0.041322,0.049587,0.049587,0.060606,0.063361,0.077135,0.068871,0.085399,0.079890,0.121212,0.132231,0.151515,0.146006,0.192837,0.184573,0.192837,0.173554,0.203857,0.192837,0.192837,0.173554,0.176309,0.146006,0.148760,0.121212,0.123967,0.101928,0.110193,0.082645,0.099174,0.088154,0.099174,0.077135,0.101928,0.082645,0.096419,0.096419,0.096419,0.085399,0.104683,0.093664,0.104683,0.088154,0.118457,0.096419,0.115702,0.099174,0.115702,0.093664,0.123967,0.099174,0.107438,0.093664,0.101928,0.088154,0.104683,0.088154,0.099174,0.082645,0.093664,0.079890,0.093664,0.071625,0.085399,0.060606,0.082645,0.088154,0.090909,0.071625,0.088154,0.077135,0.085399,0.063361,0.074380,0.074380,0.088154,0.085399,0.093664,0.096419,0.104683,0.099174,0.107438,0.088154,0.104683,0.096419,0.115702,0.104683,0.129477,0.157025,0.294766,0.526171,0.848485,0.958678,0.592287,0.129477,0.049587,0.090909,0.079890,0.063361,0.055096,0.030303,0.044077,0.024793,0.030303,0.016529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.782278,0.268354,0.040506,0.065823,0.073418,0.022785,0.020253,0.035443,0.025316,0.012658,0.015190,0.022785,0.030380,0.030380,0.020253,0.025316,0.040506,0.035443,0.032911,0.050633,0.058228,0.048101,0.050633,0.060759,0.081013,0.068354,0.065823,0.078481,0.078481,0.078481,0.078481,0.101266,0.116456,0.103797,0.093671,0.096203,0.108861,0.093671,0.088608,0.096203,0.086076,0.081013,0.083544,0.096203,0.096203,0.091139,0.091139,0.101266,0.103797,0.083544,0.091139,0.098734,0.108861,0.093671,0.093671,0.126582,0.131646,0.126582,0.144304,0.187342,0.187342,0.164557,0.146835,0.134177,0.111392,0.073418,0.060759,0.065823,0.065823,0.048101,0.043038,0.035443,0.050633,0.174684,0.508861,0.898734,0.913924,0.470886,0.101266,0.037975,0.063291,0.037975,0.005063,0.012658,0.012658,0.005063,0.000000,0.015190,0.022785,0.007595,0.010127,0.030380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
1.000000,0.962169,0.495586,0.084489,0.252207,0.269861,0.219420,0.221942,0.223203,0.215637,0.216898,0.228247,0.233291,0.224464,0.232030,0.243380,0.244641,0.247163,0.253468,0.263556,0.268600,0.277427,0.290038,0.306431,0.315259,0.327869,0.346784,0.369483,0.377049,0.373266,0.378310,0.383354,0.393443,0.378310,0.346784,0.325347,0.300126,0.278689,0.262295,0.258512,0.249685,0.234552,0.229508,0.237074,0.239596,0.238335,0.232030,0.233291,0.237074,0.229508,0.220681,0.220681,0.219420,0.214376,0.213115,0.211854,0.208071,0.196721,0.192938,0.205549,0.201765,0.190416,0.186633,0.196721,0.194199,0.187894,0.186633,0.196721,0.208071,0.211854,0.206810,0.215637,0.225725,0.234552,0.226986,0.228247,0.226986,0.218159,0.208071,0.194199,0.177806,0.176545,0.172762,0.187894,0.189155,0.179067,0.180328,0.264817,0.450189,0.680958,0.873897,0.805801,0.353090,0.000000,0.132409,0.230769,0.205549,0.186633,0.185372,0.194199,0.197982,0.192938,0.196721,0.209332,0.218159,0.218159,0.219420,0.232030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
